name,county_name,2014_fraction_above_65,2014_fraction_above_75,2014_fraction_above_85,2014_fraction_above_95,2015_fraction_above_65,2015_fraction_above_75,2015_fraction_above_85,2015_fraction_above_95,2016_fraction_above_65,2016_fraction_above_75,2016_fraction_above_85,2016_fraction_above_95
"Strafford, New Hampshire",Strafford,0.56,0.43,0.28,0.06,0.71,0.55,0.37,0.05,0.66,0.5,0.29,0.07
"Stutsman, North Dakota",Stutsman,0.05,0.03,0.01,0,0.06,0.03,0.02,0,0.07,0.04,0.02,0
"Sublette, Wyoming",Sublette,0.04,0.02,0.01,0,0.01,0,0,0,0.01,0.01,0,0
"Suffolk, Massachusetts",Suffolk,1,1,1,0.92,1,1,1,0.95,1,1,1,0.93
"Suffolk, New York",Suffolk,0.84,0.75,0.61,0.31,0.9,0.82,0.65,0.31,0.91,0.86,0.69,0.33
"Suffolk, Virginia",Suffolk,0.6,0.42,0.22,0.05,0.71,0.53,0.28,0.07,0.61,0.42,0.21,0.05
"Sullivan, Indiana",Sullivan,0.46,0.19,0.06,0.01,0.5,0.23,0.1,0.01,0.42,0.18,0.07,0
"Sullivan, Missouri",Sullivan,0.12,0.04,0.01,0,0.02,0.01,0,0,0.03,0.02,0.01,0
"Sullivan, New Hampshire",Sullivan,0.17,0.1,0.05,0,0.21,0.11,0.05,0,0.17,0.1,0.05,0
"Sullivan, New York",Sullivan,0.37,0.24,0.11,0.01,0.36,0.22,0.1,0.01,0.29,0.18,0.08,0
"Sullivan, Pennsylvania",Sullivan,0.07,0.03,0.01,0,0.07,0.03,0.01,0,0.04,0.02,0.01,0
"Sullivan, Tennessee",Sullivan,0.82,0.71,0.42,0.07,0.86,0.81,0.66,0.14,0.84,0.79,0.59,0.08
"Sully, South Dakota",Sully,0.01,0,0,0,0,0,0,0,0.01,0,0,0
"Summers, West Virginia",Summers,0.08,0.04,0.01,-0.01,0.26,0.11,0.04,0,0.17,0.08,0.03,0
"Summit, Colorado",Summit,0.25,0.18,0.1,0.01,0.17,0.12,0.06,0.01,0.18,0.13,0.07,0.01
"Summit, Ohio",Summit,1,1,0.99,0.49,1,1,0.99,0.51,1,1,0.99,0.49
"Summit, Utah",Summit,0.06,0.04,0.02,0,0.04,0.02,0.01,0,0.08,0.05,0.03,0
"Sumner, Kansas",Sumner,0.15,0.08,0.03,0,0.06,0.03,0.02,0,0.07,0.04,0.02,0
"Sumner, Tennessee",Sumner,0.74,0.58,0.37,0.06,0.91,0.75,0.51,0.07,0.71,0.54,0.31,0.05
"Sumter, Alabama",Sumter,0.07,0.04,0.02,0,0.06,0.03,0.01,0,0.09,0.06,0.03,0
"Sumter, Florida",Sumter,0.41,0.3,0.17,0.05,0.34,0.24,0.15,0.05,0.39,0.29,0.17,0.06
"Sumter, Georgia",Sumter,0.18,0.1,0.05,0,0.15,0.09,0.05,0.01,0.19,0.12,0.06,0.01
"Sumter, South Carolina",Sumter,0.4,0.3,0.17,0.02,0.5,0.35,0.18,0.01,0.5,0.38,0.23,0.03
"Sunflower, Mississippi",Sunflower,0.2,0.1,0.04,0,0.15,0.07,0.03,0,0.15,0.09,0.04,0.01
"Surry, North Carolina",Surry,0.43,0.25,0.11,0.01,0.74,0.5,0.21,0.02,0.53,0.31,0.14,0.02
"Surry, Virginia",Surry,0.17,0.09,0.02,0,0.3,0.14,0.04,0,0.18,0.09,0.02,0
"Susquehanna, Pennsylvania",Susquehanna,0.65,0.36,0.11,0.01,0.64,0.29,0.09,0,0.36,0.17,0.06,0
"Sussex, Delaware",Sussex,0.73,0.51,0.25,0.03,0.88,0.7,0.37,0.04,0.83,0.61,0.3,0.03
"Sussex, New Jersey",Sussex,0.83,0.66,0.32,0.03,0.79,0.59,0.29,0.03,0.73,0.54,0.25,0.02
"Sussex, Virginia",Sussex,0.1,0.06,0.03,0,0.21,0.11,0.04,0,0.11,0.06,0.03,0
"Sutter, California",Sutter,0.14,0.09,0.05,0.01,0.12,0.08,0.05,0,0.16,0.09,0.06,0.01
"Sutton, Texas",Sutton,0.01,0,0,0,0,0,0,0,0.01,0,0,0
"Suwannee, Florida",Suwannee,0.11,0.05,0.02,0,0.17,0.08,0.03,0,0.25,0.13,0.04,0
"Swain, North Carolina",Swain,0.05,0.03,0.01,0,0.1,0.06,0.03,0,0.06,0.04,0.01,0
"Sweet Grass, Montana",Sweet Grass,0.01,0,0,0,0,0,0,0,0,0,0,0
"Sweetwater, Wyoming",Sweetwater,0.02,0.01,0.01,0,0.01,0.01,0,0,0.03,0.02,0.01,0
"Swift, Minnesota",Swift,0.14,0.05,0.03,0,0.07,0.03,0.02,0,0.17,0.06,0.02,0
"Swisher, Texas",Swisher,0.04,0.02,0.01,0,0.03,0.02,0.01,0,0.03,0.02,0.01,0
"Switzerland, Indiana",Switzerland,0.29,0.1,0.03,0,0.82,0.45,0.09,0,0.5,0.18,0.04,0
"Talbot, Georgia",Talbot,0.08,0.04,0.01,0,0.07,0.04,0.01,0,0.1,0.06,0.02,0
"Talbot, Maryland",Talbot,0.23,0.14,0.07,0.01,0.49,0.24,0.1,0.02,0.39,0.19,0.08,0.01
"Taliaferro, Georgia",Taliaferro,0.02,0.01,0,-0.01,0.03,0.01,0,-0.01,0.03,0.01,0,-0.01
"Talladega, Alabama",Talladega,0.46,0.31,0.15,0.02,0.43,0.28,0.13,0.01,0.57,0.42,0.22,0.03
"Tallahatchie, Mississippi",Tallahatchie,0.08,0.04,0.01,0,0.06,0.03,0.01,0,0.09,0.05,0.01,0
"Tallapoosa, Alabama",Tallapoosa,0.22,0.13,0.06,0,0.18,0.11,0.05,0,0.27,0.18,0.08,0.01
"Tama, Iowa",Tama,0.47,0.15,0.04,0.01,0.17,0.06,0.02,0,0.32,0.11,0.03,0
"Taney, Missouri",Taney,0.39,0.28,0.15,0.03,0.31,0.23,0.13,0.02,0.29,0.2,0.1,0.01
"Tangipahoa, Louisiana",Tangipahoa,0.52,0.35,0.21,0.02,0.42,0.29,0.17,0.02,0.54,0.4,0.24,0.03
"Taos, New Mexico",Taos,0.02,0.01,0.01,0,0.02,0.01,0.01,0,0.04,0.02,0.01,0
"Tarrant, Texas",Tarrant,1,0.99,0.94,0.6,0.99,0.97,0.89,0.53,0.99,0.98,0.91,0.61
"Tate, Mississippi",Tate,0.4,0.21,0.06,0,0.39,0.22,0.07,0,0.45,0.27,0.08,0.01
"Tattnall, Georgia",Tattnall,0.14,0.08,0.03,0,0.14,0.08,0.04,0,0.16,0.09,0.04,0
"Taylor, Florida",Taylor,0.04,0.02,0.01,0,0.04,0.02,0.01,0,0.05,0.03,0.01,0
"Taylor, Georgia",Taylor,0.05,0.03,0.02,0,0.06,0.03,0.02,0,0.1,0.06,0.03,0
"Taylor, Iowa",Taylor,0.08,0.03,0.01,0,0.02,0.01,0.01,0,0.03,0.02,0.01,0
"Taylor, Kentucky",Taylor,0.16,0.1,0.05,0.01,0.56,0.36,0.16,0.02,0.37,0.2,0.07,0.01
"Taylor, Texas",Taylor,0.31,0.23,0.15,0.04,0.29,0.21,0.12,0.04,0.26,0.2,0.12,0.05
"Taylor, West Virginia",Taylor,0.54,0.27,0.08,0,0.73,0.48,0.2,0.01,0.76,0.52,0.22,0.01
"Taylor, Wisconsin",Taylor,0.19,0.09,0.02,0,0.16,0.06,0.02,0,0.25,0.12,0.03,0
"Tazewell, Illinois",Tazewell,0.89,0.62,0.38,0.09,0.53,0.4,0.24,0.04,0.52,0.36,0.23,0.05
"Tazewell, Virginia",Tazewell,0.28,0.17,0.08,0,0.51,0.36,0.2,0.03,0.39,0.28,0.14,0.02
"Tehama, California",Tehama,0.02,0.01,0,0,0.02,0.01,0,0,0.02,0.01,0.01,0
"Telfair, Georgia",Telfair,0.04,0.03,0.02,0,0.06,0.03,0.02,0,0.07,0.04,0.03,0
"Teller, Colorado",Teller,0.1,0.06,0.03,0,0.13,0.06,0.03,0,0.1,0.06,0.03,0
"Tensas, Louisiana",Tensas,0.02,0.01,0,-0.01,0.01,0,0,-0.01,0.03,0.01,0,-0.01
"Terrebonne, Louisiana",Terrebonne,0.19,0.14,0.09,0.02,0.14,0.11,0.08,0.01,0.19,0.15,0.11,0.03
"Terrell, Georgia",Terrell,0.1,0.05,0.02,0,0.07,0.04,0.02,0,0.09,0.06,0.03,0
"Terrell, Texas",Terrell,0,0,0,-0.01,0,0,0,-0.01,0,0,0,0
"Terry, Texas",Terry,0.06,0.03,0.01,0,0.04,0.02,0.01,0,0.05,0.03,0.01,0
"Teton, Idaho",Teton,0.06,0.03,0.02,0,0.02,0.01,0,-0.01,0.08,0.04,0.02,0
"Teton, Montana",Teton,0.02,0.01,0,0,0.01,0,0,0,0,0,0,0
"Teton, Wyoming",Teton,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0
"Texas, Missouri",Texas,0.13,0.05,0.02,0,0.14,0.06,0.02,0,0.04,0.02,0.01,0
"Texas, Oklahoma",Texas,0.08,0.04,0.01,0,0.03,0.02,0.01,0,0.03,0.02,0.01,0
"Thayer, Nebraska",Thayer,0.07,0.04,0.02,0,0.04,0.03,0.02,0,0.1,0.05,0.03,0
"Thomas, Georgia",Thomas,0.15,0.11,0.06,0.01,0.18,0.12,0.07,0.01,0.21,0.14,0.09,0.02
"Thomas, Kansas",Thomas,0.07,0.04,0.02,0,0.04,0.02,0.01,0,0.04,0.02,0.01,0
"Thomas, Nebraska",Thomas,0,0,0,-0.01,0,0,0,-0.01,0,0,0,-0.01
"Throckmorton, Texas",Throckmorton,0.01,0,0,-0.01,0,0,0,0,0,0,0,0
"Thurston, Nebraska",Thurston,0.1,0.05,0.02,0,0.04,0.02,0.01,0,0.44,0.15,0.03,0
"Thurston, Washington",Thurston,0.43,0.3,0.19,0.02,0.32,0.22,0.14,0.02,0.48,0.3,0.16,0.01
"Tift, Georgia",Tift,0.44,0.28,0.16,0.03,0.53,0.35,0.17,0.04,0.49,0.34,0.19,0.05
"Tillamook, Oregon",Tillamook,0.03,0.02,0.01,0,0.02,0.01,0,-0.01,0.05,0.02,0.01,0
"Tillman, Oklahoma",Tillman,0.04,0.02,0.01,0,0.03,0.01,0.01,0,0.03,0.02,0.01,0
"Tioga, New York",Tioga,0.38,0.21,0.09,0,0.4,0.22,0.09,0.01,0.25,0.15,0.07,0
"Tioga, Pennsylvania",Tioga,0.23,0.1,0.04,0,0.28,0.13,0.05,0,0.13,0.06,0.03,0
"Tippah, Mississippi",Tippah,0.29,0.13,0.04,0,0.15,0.06,0.02,0,0.27,0.15,0.05,0
"Tippecanoe, Indiana",Tippecanoe,0.9,0.67,0.37,0.09,0.56,0.35,0.2,0.07,0.56,0.39,0.22,0.05
"Tipton, Indiana",Tipton,0.98,0.8,0.18,0.01,0.74,0.28,0.07,0.01,0.75,0.33,0.06,0
"Tipton, Tennessee",Tipton,0.41,0.24,0.1,0,0.37,0.19,0.07,0.01,0.41,0.25,0.1,0.01
"Tishomingo, Mississippi",Tishomingo,0.22,0.11,0.04,0,0.13,0.07,0.03,0,0.23,0.13,0.06,0
"Titus, Texas",Titus,0.37,0.22,0.11,0.02,0.32,0.18,0.09,0.01,0.32,0.2,0.1,0.02
"Toa Alta, Puerto Rico",Toa Alta,1,1,0.9,0.19,1,0.99,0.87,0.11,1,1,0.94,0.2
"Toa Baja, Puerto Rico",Toa Baja,1,1,0.94,0.47,1,1,0.93,0.32,1,1,0.97,0.44
"Todd, Kentucky",Todd,0.36,0.13,0.04,0,0.69,0.34,0.08,0,0.17,0.07,0.03,0
"Todd, Minnesota",Todd,0.31,0.12,0.03,0,0.17,0.05,0.01,0,0.46,0.14,0.03,0
"Todd, South Dakota",Todd,0.07,0.04,0.01,0,0.04,0.02,0.01,0,0.06,0.03,0.01,0
"Tolland, Connecticut",Tolland,0.88,0.72,0.41,0.06,0.92,0.78,0.42,0.05,0.93,0.83,0.45,0.06
"Tom Green, Texas",Tom Green,0.13,0.09,0.05,0.01,0.13,0.09,0.05,0.01,0.11,0.08,0.05,0.02
"Tompkins, New York",Tompkins,0.57,0.37,0.15,0.02,0.68,0.43,0.19,0.03,0.44,0.26,0.13,0.03
"Tooele, Utah",Tooele,0.02,0.01,0.01,0,0.01,0.01,0,0,0.03,0.02,0.01,0
"Toole, Montana",Toole,0.03,0.01,0.01,0,0.01,0,0,0,0,0,0,0
"Toombs, Georgia",Toombs,0.23,0.15,0.08,0.01,0.24,0.15,0.08,0.01,0.27,0.17,0.1,0.02
"Torrance, New Mexico",Torrance,0.01,0,0,0,0.01,0,0,0,0.01,0,0,0
"Towner, North Dakota",Towner,0.01,0,0,0,0.02,0,0,0,0.04,0.01,0,0
"Towns, Georgia",Towns,0.19,0.11,0.05,0,0.28,0.16,0.05,0,0.23,0.12,0.04,0
"Traill, North Dakota",Traill,0.12,0.05,0.02,0,0.11,0.05,0.02,0,0.12,0.05,0.02,0
"Transylvania, North Carolina",Transylvania,0.15,0.08,0.03,0,0.23,0.12,0.04,0,0.15,0.08,0.03,0
"Traverse, Minnesota",Traverse,0.02,0.01,0.01,0,0.02,0.01,0,0,0.03,0.01,0,0
"Travis, Texas",Travis,0.83,0.71,0.5,0.17,0.77,0.65,0.47,0.16,0.83,0.74,0.54,0.19
"Treasure, Montana",Treasure,0,0,0,0,0,0,0,-0.01,0,0,0,-0.01
"Trego, Kansas",Trego,0.02,0.01,0,0,0.01,0,0,0,0.01,0.01,0,0
"Trempealeau, Wisconsin",Trempealeau,0.33,0.15,0.06,0.01,0.27,0.09,0.04,0,0.49,0.2,0.06,0.01
"Treutlen, Georgia",Treutlen,0.05,0.03,0.01,0,0.08,0.04,0.02,0,0.11,0.05,0.02,0
"Trigg, Kentucky",Trigg,0.19,0.08,0.02,0,0.33,0.16,0.05,0,0.12,0.06,0.02,0
"Trimble, Kentucky",Trimble,0.5,0.27,0.08,0,0.94,0.55,0.17,0.01,0.6,0.31,0.07,0.01
"Trinity, California",Trinity,0,0,0,-0.01,0,0,0,0,0,0,0,-0.01
"Trinity, Texas",Trinity,0.08,0.04,0.01,0,0.07,0.04,0.01,0,0.08,0.05,0.02,0
"Tripp, South Dakota",Tripp,0.03,0.01,0,0,0.01,0,0,0,0.02,0.01,0,0
"Troup, Georgia",Troup,0.5,0.33,0.17,0.04,0.36,0.24,0.14,0.03,0.45,0.32,0.17,0.04
"Trousdale, Tennessee",Trousdale,0.1,0.06,0.03,0,0.41,0.16,0.05,0,0.22,0.1,0.04,0
"Trujillo Alto, Puerto Rico",Trujillo Alto,1,1,0.99,0.29,1,1,0.99,0.23,1,1,1,0.27
"Trumbull, Ohio",Trumbull,0.91,0.77,0.54,0.14,0.95,0.79,0.57,0.16,0.88,0.73,0.5,0.13
"Tucker, West Virginia",Tucker,0.08,0.05,0.02,0,0.1,0.06,0.03,0,0.11,0.07,0.03,0
"Tulare, California",Tulare,0.17,0.11,0.06,0,0.15,0.1,0.05,0,0.17,0.11,0.06,0.01
"Tulsa, Oklahoma",Tulsa,0.99,0.94,0.76,0.34,0.98,0.9,0.73,0.34,0.95,0.88,0.69,0.34
"Tunica, Mississippi",Tunica,0.16,0.1,0.06,0.01,0.16,0.1,0.06,0.01,0.17,0.11,0.06,0.01
"Tuolumne, California",Tuolumne,0.02,0.01,0.01,0,0.02,0.01,0,0,0.02,0.01,0.01,0
"Turner, Georgia",Turner,0.07,0.05,0.03,0,0.09,0.05,0.03,0,0.1,0.07,0.04,0
"Turner, South Dakota",Turner,0.14,0.05,0.02,0,0.04,0.02,0.01,0,0.39,0.14,0.02,0
"Tuscaloosa, Alabama",Tuscaloosa,0.32,0.23,0.14,0.03,0.32,0.22,0.12,0.02,0.36,0.27,0.16,0.03
"Tuscarawas, Ohio",Tuscarawas,0.74,0.49,0.19,0.04,0.95,0.75,0.33,0.05,0.77,0.52,0.22,0.03
"Tuscola, Michigan",Tuscola,0.78,0.44,0.1,0.01,0.64,0.28,0.06,0.01,0.72,0.36,0.07,0
"Twiggs, Georgia",Twiggs,0.27,0.12,0.02,0,0.26,0.1,0.02,0,0.26,0.12,0.03,0
"Twin Falls, Idaho",Twin Falls,0.1,0.06,0.03,0,0.05,0.03,0.02,0,0.08,0.05,0.02,0
"Tyler, Texas",Tyler,0.07,0.04,0.01,0,0.05,0.03,0.01,0,0.1,0.06,0.03,0
"Tyler, West Virginia",Tyler,0.12,0.09,0.04,0,0.25,0.13,0.06,0.01,0.34,0.17,0.07,0.01
"Tyrrell, North Carolina",Tyrrell,0.02,0.01,0,0,0.03,0.01,0,0,0.03,0.02,0,0
"Uinta, Wyoming",Uinta,0.07,0.05,0.02,0,0.03,0.02,0.01,0,0.06,0.04,0.02,0
"Uintah, Utah",Uintah,0.07,0.04,0.02,0,0.03,0.01,0,0,0.06,0.04,0.02,0
"Ulster, New York",Ulster,0.45,0.33,0.17,0.02,0.47,0.32,0.15,0.02,0.29,0.18,0.08,0
"Umatilla, Oregon",Umatilla,0.11,0.08,0.04,0,0.03,0.02,0.01,0,0.05,0.03,0.02,0
"Unicoi, Tennessee",Unicoi,0.23,0.15,0.07,0.01,0.37,0.26,0.15,0.03,0.28,0.19,0.11,0.02
"Union, Arkansas",Union,0.18,0.12,0.06,0.01,0.15,0.09,0.04,0,0.19,0.12,0.06,0.01
"Union, Florida",Union,0.11,0.05,0.02,0,0.12,0.06,0.03,0,0.18,0.1,0.04,0
"Union, Georgia",Union,0.16,0.08,0.03,0,0.26,0.13,0.04,0,0.19,0.1,0.04,0
"Union, Illinois",Union,0.2,0.09,0.03,0,0.49,0.21,0.06,0,0.21,0.1,0.04,0
"Union, Indiana",Union,0.75,0.16,0.03,0,0.72,0.18,0.03,0,0.59,0.14,0.03,0
"Union, Iowa",Union,0.31,0.14,0.05,0.01,0.06,0.03,0.02,0,0.22,0.1,0.04,0.01
"Union, Kentucky",Union,0.26,0.14,0.07,0.01,0.63,0.31,0.12,0.01,0.2,0.12,0.07,0
"Union, Louisiana",Union,0.12,0.05,0.02,0,0.08,0.03,0.01,0,0.11,0.05,0.02,0
"Union, Mississippi",Union,0.37,0.18,0.06,0,0.28,0.15,0.07,0.01,0.4,0.23,0.09,0.01
"Union, New Jersey",Union,1,1,1,0.92,1,1,1,0.89,1,1,1,0.88
"Union, New Mexico",Union,0,0,0,0,0,0,0,0,0,0,0,0
"Union, North Carolina",Union,0.69,0.48,0.28,0.04,0.65,0.44,0.27,0.03,0.76,0.56,0.33,0.06
"Union, Ohio",Union,0.78,0.52,0.23,0.04,0.97,0.79,0.39,0.04,0.61,0.42,0.17,0.02
"Union, Oregon",Union,0.03,0.02,0.01,0,0.01,0.01,0,0,0.02,0.01,0,0
"Union, Pennsylvania",Union,0.54,0.38,0.14,0.02,0.51,0.34,0.13,0.02,0.39,0.24,0.11,0.02
"Union, South Carolina",Union,0.27,0.15,0.06,0,0.21,0.11,0.04,0,0.29,0.18,0.07,0
"Union, South Dakota",Union,0.18,0.09,0.05,0.01,0.08,0.06,0.04,0,0.6,0.26,0.11,0.02
"Union, Tennessee",Union,0.28,0.14,0.04,0,0.66,0.47,0.21,0,0.43,0.28,0.08,0
"Upshur, Texas",Upshur,0.51,0.3,0.1,0,0.31,0.14,0.04,0,0.47,0.28,0.1,0
"Upshur, West Virginia",Upshur,0.25,0.12,0.04,0,0.36,0.2,0.08,0.01,0.32,0.18,0.07,0.01
"Upson, Georgia",Upson,0.22,0.13,0.06,0,0.19,0.11,0.06,0,0.27,0.17,0.08,0.01
"Upton, Texas",Upton,0.24,0.14,0.06,0,0.17,0.08,0.04,0,0.14,0.09,0.05,0.01
"Utah, Utah",Utah,0.28,0.22,0.14,0.03,0.19,0.13,0.09,0.02,0.37,0.28,0.19,0.06
"Utuado, Puerto Rico",Utuado,0.42,0.27,0.1,0,0.33,0.18,0.06,0,0.46,0.3,0.09,0
"Uvalde, Texas",Uvalde,0.03,0.02,0.01,0,0.03,0.02,0.01,0,0.03,0.02,0.01,0
"Val Verde, Texas",Val Verde,0.03,0.02,0.01,0,0.02,0.01,0.01,0,0.02,0.02,0.01,0
"Valdez-Cordova, Alaska",Valdez-Cordova,0.39,0.07,0,0,0.87,0.51,0,0,0.93,0.76,0.03,0
"Valencia, New Mexico",Valencia,0.2,0.15,0.08,0,0.12,0.08,0.05,0,0.11,0.09,0.06,0.01
"Valley, Idaho",Valley,0.01,0,0,0,0,0,0,0,0.01,0,0,0
"Valley, Montana",Valley,0.01,0,0,0,0,0,0,0,0.01,0,0,0
"Valley, Nebraska",Valley,0.03,0.01,0.01,0,0.02,0.01,0,0,0.05,0.02,0.01,0
"Van Buren, Arkansas",Van Buren,0.14,0.07,0.03,0,0.1,0.05,0.02,0,0.07,0.04,0.01,0
"Van Buren, Iowa",Van Buren,0.24,0.08,0.02,0,0.03,0.02,0.01,-0.01,0.05,0.03,0.01,-0.01
"Van Buren, Michigan",Van Buren,0.96,0.8,0.35,0.03,0.97,0.74,0.28,0.02,0.94,0.69,0.22,0.01
"Van Buren, Tennessee",Van Buren,0.03,0.01,0,-0.01,0.13,0.05,0.01,-0.01,0.08,0.04,0.01,-0.01
"Van Wert, Ohio",Van Wert,0.96,0.61,0.12,0.02,0.89,0.36,0.1,0.02,0.39,0.15,0.05,0
"Van Zandt, Texas",Van Zandt,0.36,0.16,0.06,0,0.2,0.09,0.04,0,0.32,0.15,0.05,0
"Vance, North Carolina",Vance,0.47,0.29,0.12,0.02,0.69,0.5,0.24,0.03,0.54,0.36,0.16,0.02
"Vanderburgh, Indiana",Vanderburgh,0.93,0.75,0.5,0.17,1,0.99,0.78,0.25,0.94,0.78,0.52,0.18
"Vega Alta, Puerto Rico",Vega Alta,0.97,0.91,0.68,0.08,0.97,0.87,0.55,0.05,1,0.96,0.72,0.1
"Vega Baja, Puerto Rico",Vega Baja,0.9,0.74,0.48,0.08,0.86,0.66,0.42,0.03,0.98,0.91,0.58,0.1
"Venango, Pennsylvania",Venango,0.5,0.3,0.11,0.01,0.56,0.32,0.12,0.01,0.5,0.3,0.12,0.01
"Ventura, California",Ventura,0.32,0.24,0.17,0.05,0.28,0.22,0.16,0.04,0.3,0.24,0.17,0.06
"Vermilion, Illinois",Vermilion,0.52,0.31,0.16,0.03,0.34,0.22,0.11,0.02,0.35,0.21,0.11,0.02
"Vermilion, Louisiana",Vermilion,0.25,0.17,0.08,0.01,0.19,0.12,0.05,0,0.25,0.18,0.09,0.01
"Vermillion, Indiana",Vermillion,0.64,0.38,0.15,0.02,0.38,0.21,0.12,0.01,0.5,0.26,0.12,0.01
"Vernon, Louisiana",Vernon,0.13,0.07,0.03,0,0.13,0.07,0.03,0,0.16,0.1,0.05,0
"Vernon, Missouri",Vernon,0.13,0.06,0.03,0,0.08,0.04,0.01,0,0.07,0.03,0.01,0
"Vernon, Wisconsin",Vernon,0.33,0.14,0.03,0,0.27,0.08,0.02,0,0.45,0.18,0.03,0
"Victoria, Texas",Victoria,0.39,0.22,0.11,0.02,0.25,0.16,0.09,0.02,0.22,0.16,0.09,0.03
"Vieques, Puerto Rico",Vieques,0.18,0.15,0.1,0,0.17,0.14,0.08,0,0.19,0.15,0.1,0
"Vigo, Indiana",Vigo,0.86,0.69,0.42,0.09,0.85,0.64,0.38,0.1,0.74,0.52,0.28,0.07
"Vilas, Wisconsin",Vilas,0.13,0.08,0.04,0,0.11,0.06,0.03,0,0.18,0.1,0.04,0
"Villalba, Puerto Rico",Villalba,0.74,0.58,0.34,0.02,0.71,0.53,0.26,0.01,0.77,0.64,0.33,0.02
"Vinton, Ohio",Vinton,0.04,0.03,0.01,0,0.22,0.08,0.03,0,0.18,0.08,0.03,0
"Virginia Beach, Virginia",Virginia Beach,0.78,0.7,0.56,0.34,0.76,0.68,0.57,0.37,0.75,0.68,0.56,0.34
"Volusia, Florida",Volusia,0.41,0.34,0.26,0.06,0.37,0.31,0.23,0.05,0.43,0.35,0.27,0.07
"Wabash, Illinois",Wabash,0.23,0.13,0.05,0,0.41,0.19,0.08,0.01,0.21,0.12,0.05,0
"Wabash, Indiana",Wabash,0.96,0.56,0.13,0.02,0.81,0.31,0.09,0.01,0.61,0.27,0.09,0.01
"Wabasha, Minnesota",Wabasha,0.5,0.24,0.07,0.01,0.47,0.14,0.04,0,0.7,0.29,0.06,0
"Wabaunsee, Kansas",Wabaunsee,0.11,0.03,0.01,0,0.02,0.01,0,0,0.02,0.01,0,-0.01
"Wade Hampton, Alaska",Wade Hampton,0,0,0,-0.01,0.32,0.08,0,-0.01,0.76,0.21,0,-0.01
"Wadena, Minnesota",Wadena,0.23,0.11,0.04,0.01,0.15,0.06,0.02,0,0.35,0.14,0.04,0
"Wagoner, Oklahoma",Wagoner,0.8,0.51,0.21,0.01,0.57,0.33,0.16,0.01,0.45,0.32,0.18,0.01
"Wahkiakum, Washington",Wahkiakum,0.03,0.01,0,-0.01,0.02,0,0,-0.01,0.02,0,0,-0.01
"Wake, North Carolina",Wake,0.95,0.89,0.74,0.23,0.99,0.94,0.79,0.29,0.97,0.92,0.78,0.28
"Wakulla, Florida",Wakulla,0.06,0.03,0.01,0,0.07,0.04,0.01,0,0.1,0.06,0.03,0
"Waldo, Maine",Waldo,0.11,0.06,0.03,0,0.13,0.07,0.03,0,0.17,0.09,0.03,0
"Walker, Alabama",Walker,0.41,0.26,0.1,0,0.5,0.31,0.12,0.01,0.44,0.3,0.13,0.01
"Walker, Georgia",Walker,0.34,0.21,0.1,0,0.48,0.33,0.15,0,0.44,0.3,0.14,0.01
"Walker, Texas",Walker,0.26,0.15,0.07,0.01,0.24,0.14,0.06,0.01,0.24,0.16,0.08,0.01
"Walla Walla, Washington",Walla Walla,0.12,0.08,0.04,0,0.05,0.03,0.02,0,0.07,0.05,0.03,0
"Wallace, Kansas",Wallace,0,0,0,0,0,0,0,0,0,0,0,0
"Waller, Texas",Waller,0.61,0.34,0.12,0.01,0.51,0.26,0.11,0.01,0.56,0.32,0.13,0.02
"Wallowa, Oregon",Wallowa,0,0,0,-0.01,0,0,0,0,0,0,0,0
"Walsh, North Dakota",Walsh,0.09,0.04,0.02,0,0.09,0.04,0.02,0,0.11,0.04,0.01,0
"Walthall, Mississippi",Walthall,0.18,0.06,0.01,0,0.09,0.03,0.01,0,0.26,0.13,0.03,0
"Walton, Florida",Walton,0.19,0.12,0.07,0,0.15,0.1,0.06,0,0.19,0.14,0.08,0
"Walton, Georgia",Walton,0.85,0.64,0.35,0.02,0.82,0.59,0.29,0.01,0.87,0.72,0.4,0.03
"Walworth, South Dakota",Walworth,0.03,0.02,0.01,0,0.02,0.01,0.01,0,0.03,0.02,0.01,0
"Walworth, Wisconsin",Walworth,0.99,0.93,0.45,0.05,0.96,0.74,0.27,0.04,0.99,0.81,0.33,0.04
"Wapello, Iowa",Wapello,0.87,0.54,0.21,0.04,0.22,0.14,0.08,0.02,0.43,0.25,0.11,0.02
"Ward, North Dakota",Ward,0.17,0.11,0.05,0.01,0.26,0.14,0.07,0.01,0.27,0.17,0.08,0.01
"Ward, Texas",Ward,0.37,0.2,0.09,0.01,0.25,0.14,0.07,0.01,0.24,0.15,0.08,0.01
"Ware, Georgia",Ware,0.09,0.07,0.04,0,0.08,0.06,0.03,0.01,0.09,0.07,0.04,0.01
"Warren, Georgia",Warren,0.09,0.05,0.02,0,0.1,0.05,0.02,0,0.11,0.07,0.03,0
"Warren, Illinois",Warren,0.57,0.23,0.06,0,0.13,0.05,0.02,0,0.15,0.06,0.03,0
"Warren, Indiana",Warren,0.29,0.13,0.03,0,0.12,0.05,0.02,0,0.13,0.06,0.02,0
"Warren, Iowa",Warren,0.75,0.5,0.26,0.03,0.42,0.23,0.08,0.01,0.72,0.5,0.18,0.02
"Warren, Kentucky",Warren,0.51,0.36,0.22,0.05,0.9,0.69,0.34,0.08,0.53,0.35,0.2,0.04
